obs,sim,site,species,var,dataset
33.23173914,33.98104176,23,spruce,D,Old0
36.69408781,37.40393456,23,spruce,D,Old0
43.5159841,44.11737175,23,spruce,D,Old0
45.64778491,46.22834988,23,spruce,D,Old0
57,57.43740612,23,spruce,D,Old0
8.274227535,8.443136279,23,spruce,D,Old0
12.44368825,12.14568543,23,spruce,D,Old0
17.9435755,18.71142838,23,spruce,D,Old0
23.7064569,24.60310879,23,spruce,D,Old0
28.51058302,29.72152664,23,spruce,D,Old0
34.6894894,35.6381015,23,spruce,D,Old0
38.08072551,38.99094538,23,spruce,D,Old0
44.73520875,45.47387489,23,spruce,D,Old0
47.75766755,47.50402405,23,spruce,D,Old0
59.5,58.4738558,23,spruce,D,Old0
9.994031493,8.732927413,23,spruce,D,Old0
13.5525715,12.23146283,23,spruce,D,Old0
19.47214512,19.68559456,23,spruce,D,Old0
27.1325472,26.17213807,23,spruce,D,Old0
30.92272556,31.69774225,23,spruce,D,Old0
37.85328603,37.4867006,23,spruce,D,Old0
41.2329727,40.75440854,23,spruce,D,Old0
46.92373899,46.99093735,23,spruce,D,Old0
46.71944397,48.90946335,23,spruce,D,Old0
62,59.64261262,23,spruce,D,Old0
6.240601181,8.424830594,24,spruce,D,Old0
29.01609629,31.09553615,24,spruce,D,Old0
32.94540633,34.81075415,24,spruce,D,Old0
37.04447813,38.64908771,24,spruce,D,Old0
42.30438179,43.73615951,24,spruce,D,Old0
46.93714976,48.2792626,24,spruce,D,Old0
7.915941156,10.10484815,24,spruce,D,Old0
30.24802722,33.17896265,24,spruce,D,Old0
34.31310964,36.69671726,24,spruce,D,Old0
38.45027408,40.2868642,24,spruce,D,Old0
44.1691998,45.19941676,24,spruce,D,Old0
49.13667047,49.65545351,24,spruce,D,Old0
10.40111544,11.69985017,24,spruce,D,Old0
32.06721639,35.81513118,24,spruce,D,Old0
42.0033782,39.10402266,24,spruce,D,Old0
41.00601013,42.39996448,24,spruce,D,Old0
46.7552069,47.09344118,24,spruce,D,Old0
53.76803427,51.44195275,24,spruce,D,Old0
8.345921493,8.89977822,25,spruce,D,Old0
12.45592248,13.8727394,25,spruce,D,Old0
17.24746134,19.84569537,25,spruce,D,Old0
22.32074781,24.59981634,25,spruce,D,Old0
27.76916057,30.03117058,25,spruce,D,Old0
32.52933268,34.31454576,25,spruce,D,Old0
41.84853641,43.17043044,25,spruce,D,Old0
8.790616996,9.077510307,25,spruce,D,Old0
17.25910037,14.48367032,25,spruce,D,Old0
18.62363451,21.46867778,25,spruce,D,Old0
23.77250017,26.18968183,25,spruce,D,Old0
29.88535417,31.59485005,25,spruce,D,Old0
44.43984698,44.16941903,25,spruce,D,Old0
9.855628969,9.116535293,25,spruce,D,Old0
16.70159107,14.90356412,25,spruce,D,Old0
22.07810768,23.86237338,25,spruce,D,Old0
27.35787413,28.65175294,25,spruce,D,Old0
35.11199088,33.97590664,25,spruce,D,Old0
8.668066844,8.830371748,26,spruce,D,Old0
13.44735624,13.68357201,26,spruce,D,Old0
17.63934153,18.18313625,26,spruce,D,Old0
22.56982923,23.20866434,26,spruce,D,Old0
26.99847218,27.60724502,26,spruce,D,Old0
31.54315393,32.12257109,26,spruce,D,Old0
35.29985836,35.81249651,26,spruce,D,Old0
9.084300849,9.269836862,26,spruce,D,Old0
13.93917719,14.16792965,26,spruce,D,Old0
18.29621636,19.6736271,26,spruce,D,Old0
23.54552701,25.2695975,26,spruce,D,Old0
28.96621816,29.55797514,26,spruce,D,Old0
14.8021699,14.28154793,26,spruce,D,Old0
19.88479686,20.70168399,26,spruce,D,Old0
25.28460479,27.16728059,26,spruce,D,Old0
32.02402542,31.3938736,26,spruce,D,Old0
8.883819285,8.994613915,27,spruce,D,Old0
13.36597482,13.61905083,27,spruce,D,Old0
17.49343684,17.97716268,27,spruce,D,Old0
22.31969855,23.07576013,27,spruce,D,Old0
27.53059269,28.37930829,27,spruce,D,Old0
31.61825389,32.34045601,27,spruce,D,Old0
37.19471886,37.75274047,27,spruce,D,Old0
41.88769974,42.52522711,27,spruce,D,Old0
9.482090858,9.246310894,27,spruce,D,Old0
14.13533994,14.0558523,27,spruce,D,Old0
18.30288209,19.13590421,27,spruce,D,Old0
23.52358798,25.13451829,27,spruce,D,Old0
29.14659506,30.79434562,27,spruce,D,Old0
33.35374391,34.49692405,27,spruce,D,Old0
38.81346093,39.44481835,27,spruce,D,Old0
44.09727048,44.31551819,27,spruce,D,Old0
9.823857261,9.39567411,27,spruce,D,Old0
15.02026591,14.11947732,27,spruce,D,Old0
19.61167548,19.82327692,27,spruce,D,Old0
24.78686871,26.76308252,27,spruce,D,Old0
31.31944536,32.77507556,27,spruce,D,Old0
36.34917327,36.30476081,27,spruce,D,Old0
39.73752027,40.91223292,27,spruce,D,Old0
46.79157825,45.74736204,27,spruce,D,Old0
231.25,213.0426451,1,spruce,N,Old0
356.25,345.8328823,1,spruce,N,Old0
225,220.9222906,1,spruce,N,Old0
93.75,92.87188657,1,spruce,N,Old0
50,49.61314441,1,spruce,N,Old0
25,24.69314194,1,spruce,N,Old0
131.25,213.0426451,1,spruce,N,Old0
306.25,345.8328823,1,spruce,N,Old0
206.25,220.9222906,1,spruce,N,Old0
87.5,92.87188657,1,spruce,N,Old0
56.25,49.61314441,1,spruce,N,Old0
25,24.69314194,1,spruce,N,Old0
75,206.6513659,1,spruce,N,Old0
237.5,335.457896,1,spruce,N,Old0
168.75,214.294622,1,spruce,N,Old0
75,90.08573003,1,spruce,N,Old0
56.25,48.12475011,1,spruce,N,Old0
25,23.9523477,1,spruce,N,Old0
250,223.1822569,2,spruce,N,Old0
118.75,115.8468129,2,spruce,N,Old0
225,220.9481014,2,spruce,N,Old0
187.5,185.239308,2,spruce,N,Old0
62.5,62.22842309,2,spruce,N,Old0
18.75,18.58984622,2,spruce,N,Old0
187.5,223.1822569,2,spruce,N,Old0
106.25,115.8468129,2,spruce,N,Old0
200,220.9481014,2,spruce,N,Old0
175,185.239308,2,spruce,N,Old0
43.75,62.22842309,2,spruce,N,Old0
18.75,18.58984622,2,spruce,N,Old0
168.75,209.9921858,2,spruce,N,Old0
106.25,109.0002664,2,spruce,N,Old0
181.25,207.8900689,2,spruce,N,Old0
175,174.2916651,2,spruce,N,Old0
43.75,58.55072337,2,spruce,N,Old0
18.75,17.49118633,2,spruce,N,Old0
177.7777778,163.2186085,3,spruce,N,Old0
133.3333333,127.9755129,3,spruce,N,Old0
188.8888889,185.1755112,3,spruce,N,Old0
133.3333333,131.234265,3,spruce,N,Old0
55.55555556,55.34065268,3,spruce,N,Old0
11.11111111,11.1111108,3,spruce,N,Old0
11.11111111,11.1111108,3,spruce,N,Old0
111.1111111,163.2186085,3,spruce,N,Old0
111.1111111,127.9755129,3,spruce,N,Old0
177.7777778,185.1755112,3,spruce,N,Old0
133.3333333,131.234265,3,spruce,N,Old0
55.55555556,55.34065268,3,spruce,N,Old0
11.11111111,11.1111108,3,spruce,N,Old0
11.11111111,11.1111108,3,spruce,N,Old0
44.44444444,163.2186085,3,spruce,N,Old0
66.66666667,127.9755129,3,spruce,N,Old0
144.4444444,185.1755112,3,spruce,N,Old0
133.3333333,131.234265,3,spruce,N,Old0
44.44444444,55.34065268,3,spruce,N,Old0
11.11111111,11.1111108,3,spruce,N,Old0
11.11111111,11.1111108,3,spruce,N,Old0
200,190.1412965,4,spruce,N,Old0
288.8888889,275.8872822,4,spruce,N,Old0
288.8888889,283.6042832,4,spruce,N,Old0
88.88888889,88.33973583,4,spruce,N,Old0
55.55555556,55.19118131,4,spruce,N,Old0
11.11111111,11.1111108,4,spruce,N,Old0
122.2222222,190.1412965,4,spruce,N,Old0
211.1111111,275.8872822,4,spruce,N,Old0
288.8888889,283.6042832,4,spruce,N,Old0
88.88888889,88.33973583,4,spruce,N,Old0
55.55555556,55.19118131,4,spruce,N,Old0
11.11111111,11.1111108,4,spruce,N,Old0
77.77777778,178.9039461,4,spruce,N,Old0
177.7777778,259.5823442,4,spruce,N,Old0
277.7777778,266.8432705,4,spruce,N,Old0
88.88888889,83.11885756,4,spruce,N,Old0
55.55555556,51.92938256,4,spruce,N,Old0
11.11111111,10.45444417,4,spruce,N,Old0
62.5,56.25307587,5,spruce,N,Old0
93.75,87.90869923,5,spruce,N,Old0
106.25,100.7147357,5,spruce,N,Old0
206.25,198.1344201,5,spruce,N,Old0
162.5,156.5366799,5,spruce,N,Old0
131.25,126.6557371,5,spruce,N,Old0
31.25,30.23799082,5,spruce,N,Old0
6.25,6.062499839,5,spruce,N,Old0
50,56.25307587,5,spruce,N,Old0
56.25,80.23189642,5,spruce,N,Old0
56.25,91.91962018,5,spruce,N,Old0
181.25,180.831936,5,spruce,N,Old0
156.25,142.8668016,5,spruce,N,Old0
112.5,115.5952718,5,spruce,N,Old0
31.25,27.59739785,5,spruce,N,Old0
6.25,5.533079927,5,spruce,N,Old0
31.25,56.25307587,5,spruce,N,Old0
50,73.22548575,5,spruce,N,Old0
37.5,83.89255568,5,spruce,N,Old0
68.75,165.0404258,5,spruce,N,Old0
100,130.3906726,5,spruce,N,Old0
81.25,105.5006837,5,spruce,N,Old0
12.5,25.18739994,5,spruce,N,Old0
6.25,5.049892666,5,spruce,N,Old0
68,62.39944744,6,spruce,N,Old0
44,42.99971801,6,spruce,N,Old0
40,39.5489116,6,spruce,N,Old0
64,63.29180331,6,spruce,N,Old0
96,95.37457539,6,spruce,N,Old0
84,83.74398274,6,spruce,N,Old0
36,35.90699594,6,spruce,N,Old0
20,19.98258396,6,spruce,N,Old0
8,7.997106927,6,spruce,N,Old0
4,3.999999889,6,spruce,N,Old0
68,62.39944744,6,spruce,N,Old0
40,42.99971801,6,spruce,N,Old0
40,39.5489116,6,spruce,N,Old0
60,63.29180331,6,spruce,N,Old0
88,95.37457539,6,spruce,N,Old0
76,83.74398274,6,spruce,N,Old0
36,35.90699594,6,spruce,N,Old0
12,19.98258396,6,spruce,N,Old0
8,7.997106927,6,spruce,N,Old0
4,3.999999889,6,spruce,N,Old0
68,62.39944744,6,spruce,N,Old0
40,41.70972649,6,spruce,N,Old0
40,38.36244427,6,spruce,N,Old0
48,61.39304926,6,spruce,N,Old0
84,92.51333819,6,spruce,N,Old0
72,81.23166331,6,spruce,N,Old0
28,34.82978609,6,spruce,N,Old0
8,19.38310645,6,spruce,N,Old0
4,7.757193725,6,spruce,N,Old0
4,3.879999895,6,spruce,N,Old0
100,86.41232109,7,spruce,N,Old0
48,46.0089266,7,spruce,N,Old0
52,51.336307,7,spruce,N,Old0
60,59.33535127,7,spruce,N,Old0
88,87.42800849,7,spruce,N,Old0
72,71.55003213,7,spruce,N,Old0
12,11.99564792,7,spruce,N,Old0
16,15.96135617,7,spruce,N,Old0
4,3.999999888,7,spruce,N,Old0
100,86.41232109,7,spruce,N,Old0
48,46.0089266,7,spruce,N,Old0
44,51.336307,7,spruce,N,Old0
60,59.33535127,7,spruce,N,Old0
84,87.42800849,7,spruce,N,Old0
72,71.55003213,7,spruce,N,Old0
8,11.99564792,7,spruce,N,Old0
16,15.96135617,7,spruce,N,Old0
4,3.999999888,7,spruce,N,Old0
92,86.41232109,7,spruce,N,Old0
48,46.0089266,7,spruce,N,Old0
44,51.336307,7,spruce,N,Old0
52,59.33535127,7,spruce,N,Old0
68,87.42800849,7,spruce,N,Old0
60,71.55003213,7,spruce,N,Old0
8,11.99564792,7,spruce,N,Old0
16,15.96135617,7,spruce,N,Old0
112,97.74029888,8,spruce,N,Old0
128,123.5994684,8,spruce,N,Old0
112,110.3760472,8,spruce,N,Old0
88,87.46886855,8,spruce,N,Old0
40,39.5998862,8,spruce,N,Old0
4,3.999999888,8,spruce,N,Old0
12,11.88643291,8,spruce,N,Old0
16,15.95435875,8,spruce,N,Old0
4,3.999999888,8,spruce,N,Old0
4,3.999999889,8,spruce,N,Old0
4,3.999999889,8,spruce,N,Old0
112,97.74029888,8,spruce,N,Old0
108,123.5994684,8,spruce,N,Old0
84,110.3760472,8,spruce,N,Old0
72,87.46886855,8,spruce,N,Old0
20,39.5998862,8,spruce,N,Old0
8,11.88643291,8,spruce,N,Old0
8,15.95435875,8,spruce,N,Old0
4,3.999999889,8,spruce,N,Old0
92,97.74029888,8,spruce,N,Old0
64,123.5994684,8,spruce,N,Old0
48,110.3760472,8,spruce,N,Old0
52,87.46886855,8,spruce,N,Old0
16,39.5998862,8,spruce,N,Old0
4,11.88643291,8,spruce,N,Old0
8,15.95435875,8,spruce,N,Old0
4,3.999999889,8,spruce,N,Old0
256,225.8901614,9,spruce,N,Old0
140,134.5017685,9,spruce,N,Old0
116,114.1936645,9,spruce,N,Old0
92,90.96131227,9,spruce,N,Old0
48,47.58925976,9,spruce,N,Old0
40,39.6836623,9,spruce,N,Old0
4,3.99999989,9,spruce,N,Old0
8,7.999050089,9,spruce,N,Old0
4,3.999999889,9,spruce,N,Old0
4,3.999999889,9,spruce,N,Old0
252,225.8901614,9,spruce,N,Old0
124,134.5017685,9,spruce,N,Old0
104,114.1936645,9,spruce,N,Old0
80,90.96131227,9,spruce,N,Old0
40,47.58925976,9,spruce,N,Old0
40,39.6836623,9,spruce,N,Old0
4,3.999999889,9,spruce,N,Old0
4,3.999999889,9,spruce,N,Old0
204,225.8901614,9,spruce,N,Old0
100,134.5017685,9,spruce,N,Old0
80,114.1936645,9,spruce,N,Old0
68,90.96131227,9,spruce,N,Old0
40,47.58925976,9,spruce,N,Old0
32,39.6836623,9,spruce,N,Old0
4,3.999999889,9,spruce,N,Old0
4,3.999999889,9,spruce,N,Old0
150,134.4519481,10,spruce,N,Old0
212.5,205.003483,10,spruce,N,Old0
168.75,165.816817,10,spruce,N,Old0
168.75,166.1222333,10,spruce,N,Old0
81.25,80.77184872,10,spruce,N,Old0
37.5,37.35151307,10,spruce,N,Old0
12.5,12.46738817,10,spruce,N,Old0
100,134.4519481,10,spruce,N,Old0
162.5,205.003483,10,spruce,N,Old0
150,165.816817,10,spruce,N,Old0
156.25,166.1222333,10,spruce,N,Old0
81.25,80.77184872,10,spruce,N,Old0
37.5,37.35151307,10,spruce,N,Old0
12.5,12.46738817,10,spruce,N,Old0
81.25,130.4183897,10,spruce,N,Old0
112.5,192.8877774,10,spruce,N,Old0
118.75,156.0170434,10,spruce,N,Old0
150,156.3044096,10,spruce,N,Old0
81.25,75.99823257,10,spruce,N,Old0
37.5,35.14403869,10,spruce,N,Old0
12.5,11.73056554,10,spruce,N,Old0
266.6666667,247.5081045,11,spruce,N,Old0
288.8888889,278.6041533,11,spruce,N,Old0
300,295.267032,11,spruce,N,Old0
144.4444444,142.1840302,11,spruce,N,Old0
66.66666667,66.24924046,11,spruce,N,Old0
33.33333333,33.19544019,11,spruce,N,Old0
33.33333333,33.29723984,11,spruce,N,Old0
133.3333333,247.5081045,11,spruce,N,Old0
244.4444444,278.6041533,11,spruce,N,Old0
288.8888889,295.267032,11,spruce,N,Old0
144.4444444,142.1840302,11,spruce,N,Old0
66.66666667,66.24924046,11,spruce,N,Old0
33.33333333,33.19544019,11,spruce,N,Old0
33.33333333,33.29723984,11,spruce,N,Old0
88.88888889,240.0828616,11,spruce,N,Old0
233.3333333,270.2460289,11,spruce,N,Old0
277.7777778,286.4090213,11,spruce,N,Old0
133.3333333,137.9185094,11,spruce,N,Old0
66.66666667,64.26176329,11,spruce,N,Old0
33.33333333,32.19957701,11,spruce,N,Old0
33.33333333,32.29832267,11,spruce,N,Old0
388.8888889,354.7954837,12,spruce,N,Old0
355.5555556,342.6089225,12,spruce,N,Old0
144.4444444,141.2386765,12,spruce,N,Old0
155.5555556,153.2722544,12,spruce,N,Old0
88.88888889,88.22600966,12,spruce,N,Old0
22.22222222,22.21362086,12,spruce,N,Old0
311.1111111,354.7954837,12,spruce,N,Old0
288.8888889,342.6089225,12,spruce,N,Old0
144.4444444,141.2386765,12,spruce,N,Old0
155.5555556,153.2722544,12,spruce,N,Old0
88.88888889,88.22600966,12,spruce,N,Old0
22.22222222,22.21362086,12,spruce,N,Old0
255.5555556,314.0978916,12,spruce,N,Old0
233.3333333,303.3092166,12,spruce,N,Old0
133.3333333,125.0375851,12,spruce,N,Old0
155.5555556,135.6908252,12,spruce,N,Old0
88.88888889,78.10585222,12,spruce,N,Old0
22.22222222,19.66555889,12,spruce,N,Old0
533.3333333,476.4200368,13,spruce,N,Old0
433.3333333,417.7381545,13,spruce,N,Old0
222.2222222,218.4261934,13,spruce,N,Old0
111.1111111,109.3859901,13,spruce,N,Old0
44.44444444,44.03152792,13,spruce,N,Old0
11.11111111,11.1111108,13,spruce,N,Old0
511.1111111,448.2636132,13,spruce,N,Old0
411.1111111,393.0498302,13,spruce,N,Old0
211.1111111,205.5172057,13,spruce,N,Old0
111.1111111,102.9212782,13,spruce,N,Old0
44.44444444,41.42926468,13,spruce,N,Old0
400,384.9392185,13,spruce,N,Old0
366.6666667,337.5252641,13,spruce,N,Old0
188.8888889,176.484618,13,spruce,N,Old0
100,88.38200386,13,spruce,N,Old0
33.33333333,35.57671936,13,spruce,N,Old0
68.75,63.32029336,14,spruce,N,Old0
156.25,150.9220251,14,spruce,N,Old0
206.25,202.8045582,14,spruce,N,Old0
131.25,129.9166338,14,spruce,N,Old0
193.75,191.9438418,14,spruce,N,Old0
68.75,68.47783427,14,spruce,N,Old0
12.5,12.49783504,14,spruce,N,Old0
56.25,63.32029336,14,spruce,N,Old0
125,150.9220251,14,spruce,N,Old0
162.5,202.8045582,14,spruce,N,Old0
106.25,129.9166338,14,spruce,N,Old0
162.5,191.9438418,14,spruce,N,Old0
37.5,68.47783427,14,spruce,N,Old0
12.5,12.49783504,14,spruce,N,Old0
31.25,63.32029336,14,spruce,N,Old0
81.25,150.9220251,14,spruce,N,Old0
106.25,202.8045582,14,spruce,N,Old0
93.75,129.9166338,14,spruce,N,Old0
150,191.9438418,14,spruce,N,Old0
37.5,68.47783427,14,spruce,N,Old0
12.5,12.49783504,14,spruce,N,Old0
81.25,75.66851975,15,spruce,N,Old0
256.25,247.5201889,15,spruce,N,Old0
243.75,237.8578112,15,spruce,N,Old0
175,173.2480856,15,spruce,N,Old0
68.75,68.1325019,15,spruce,N,Old0
56.25,55.93801413,15,spruce,N,Old0
6.25,6.249999825,15,spruce,N,Old0
6.25,6.249999828,15,spruce,N,Old0
43.75,75.66851975,15,spruce,N,Old0
212.5,247.5201889,15,spruce,N,Old0
231.25,237.8578112,15,spruce,N,Old0
162.5,173.2480856,15,spruce,N,Old0
62.5,68.1325019,15,spruce,N,Old0
56.25,55.93801413,15,spruce,N,Old0
6.25,6.249999825,15,spruce,N,Old0
6.25,6.249999828,15,spruce,N,Old0
37.5,75.66851975,15,spruce,N,Old0
162.5,247.5201889,15,spruce,N,Old0
200,237.8578112,15,spruce,N,Old0
156.25,173.2480856,15,spruce,N,Old0
56.25,68.1325019,15,spruce,N,Old0
56.25,55.93801413,15,spruce,N,Old0
6.25,6.249999828,15,spruce,N,Old0
106.25,98.81602632,16,spruce,N,Old0
250,242.5570151,16,spruce,N,Old0
256.25,250.463484,16,spruce,N,Old0
168.75,167.1713626,16,spruce,N,Old0
62.5,62.15069323,16,spruce,N,Old0
31.25,31.17847524,16,spruce,N,Old0
62.5,98.81602632,16,spruce,N,Old0
193.75,242.5570151,16,spruce,N,Old0
218.75,250.463484,16,spruce,N,Old0
137.5,167.1713626,16,spruce,N,Old0
56.25,62.15069323,16,spruce,N,Old0
25,31.17847524,16,spruce,N,Old0
25,87.48111785,16,spruce,N,Old0
118.75,214.733982,16,spruce,N,Old0
168.75,221.7335222,16,spruce,N,Old0
100,147.9956058,16,spruce,N,Old0
50,55.021562,16,spruce,N,Old0
18.75,27.60208003,16,spruce,N,Old0
16,14.70404224,17,spruce,N,Old0
8,7.90365128,17,spruce,N,Old0
12,11.88509177,17,spruce,N,Old0
28,27.73847383,17,spruce,N,Old0
40,39.52595154,17,spruce,N,Old0
40,39.62522605,17,spruce,N,Old0
40,39.77656525,17,spruce,N,Old0
52,51.84696945,17,spruce,N,Old0
16,15.97738708,17,spruce,N,Old0
8,7.965415385,17,spruce,N,Old0
16,14.70404224,17,spruce,N,Old0
8,7.90365128,17,spruce,N,Old0
12,11.88509177,17,spruce,N,Old0
24,27.73847383,17,spruce,N,Old0
40,39.52595154,17,spruce,N,Old0
40,39.62522605,17,spruce,N,Old0
36,39.77656525,17,spruce,N,Old0
52,51.84696945,17,spruce,N,Old0
16,15.97738708,17,spruce,N,Old0
4,7.965415385,17,spruce,N,Old0
16,14.70404224,17,spruce,N,Old0
8,7.90365128,17,spruce,N,Old0
4,11.88509177,17,spruce,N,Old0
20,27.73847383,17,spruce,N,Old0
40,39.52595154,17,spruce,N,Old0
40,39.62522605,17,spruce,N,Old0
36,39.77656525,17,spruce,N,Old0
52,51.84696945,17,spruce,N,Old0
16,15.97738708,17,spruce,N,Old0
4,7.965415385,17,spruce,N,Old0
487.5,435.7122876,18,spruce,N,Old0
387.5,374.099607,18,spruce,N,Old0
237.5,234.2491301,18,spruce,N,Old0
100,98.7819082,18,spruce,N,Old0
56.25,56.0946803,18,spruce,N,Old0
31.25,31.18765437,18,spruce,N,Old0
406.25,409.9616919,18,spruce,N,Old0
368.75,351.9903207,18,spruce,N,Old0
225,220.4050068,18,spruce,N,Old0
100,92.94389755,18,spruce,N,Old0
50,52.77948477,18,spruce,N,Old0
31.25,29.34446404,18,spruce,N,Old0
256.25,362.9361392,18,spruce,N,Old0
318.75,311.614501,18,spruce,N,Old0
200,195.1229684,18,spruce,N,Old0
100,82.28256447,18,spruce,N,Old0
43.75,46.72529851,18,spruce,N,Old0
31.25,25.9784431,18,spruce,N,Old0
666.6666667,591.2368217,19,spruce,N,Old0
100,98.09008296,19,spruce,N,Old0
88.88888889,86.5445435,19,spruce,N,Old0
77.77777778,76.80976603,19,spruce,N,Old0
22.22222222,22.0729237,19,spruce,N,Old0
55.55555556,55.32378122,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
644.4444444,591.2368217,19,spruce,N,Old0
100,98.09008296,19,spruce,N,Old0
88.88888889,86.5445435,19,spruce,N,Old0
77.77777778,76.80976603,19,spruce,N,Old0
22.22222222,22.0729237,19,spruce,N,Old0
33.33333333,55.32378122,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
577.7777778,591.2368217,19,spruce,N,Old0
100,98.09008296,19,spruce,N,Old0
88.88888889,86.5445435,19,spruce,N,Old0
77.77777778,76.80976603,19,spruce,N,Old0
22.22222222,22.0729237,19,spruce,N,Old0
33.33333333,55.32378122,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
11.11111111,11.1111108,19,spruce,N,Old0
4,3.999999889,20,spruce,N,Old0
20,19.803246,20,spruce,N,Old0
20,19.82769898,20,spruce,N,Old0
32,31.59422675,20,spruce,N,Old0
88,87.38013871,20,spruce,N,Old0
24,23.86695028,20,spruce,N,Old0
40,39.8077275,20,spruce,N,Old0
12,11.98008523,20,spruce,N,Old0
4,3.999999888,20,spruce,N,Old0
4,3.999999889,20,spruce,N,Old0
20,19.803246,20,spruce,N,Old0
20,19.82769898,20,spruce,N,Old0
20,31.59422675,20,spruce,N,Old0
76,87.38013871,20,spruce,N,Old0
24,23.86695028,20,spruce,N,Old0
40,39.8077275,20,spruce,N,Old0
8,11.98008523,20,spruce,N,Old0
4,3.999999888,20,spruce,N,Old0
4,3.999999889,20,spruce,N,Old0
12,19.803246,20,spruce,N,Old0
20,19.82769898,20,spruce,N,Old0
20,31.59422675,20,spruce,N,Old0
72,87.38013871,20,spruce,N,Old0
24,23.86695028,20,spruce,N,Old0
40,39.8077275,20,spruce,N,Old0
8,11.98008523,20,spruce,N,Old0
4,3.999999888,20,spruce,N,Old0
50,48.09225385,21,spruce,N,Old0
168.75,165.0031641,21,spruce,N,Old0
193.75,189.7457506,21,spruce,N,Old0
187.5,185.6492202,21,spruce,N,Old0
62.5,62.21788465,21,spruce,N,Old0
68.75,68.36799325,21,spruce,N,Old0
6.25,6.249999826,21,spruce,N,Old0
43.75,46.64948626,21,spruce,N,Old0
125,160.0530693,21,spruce,N,Old0
175,184.0533782,21,spruce,N,Old0
175,180.0797437,21,spruce,N,Old0
62.5,60.35134815,21,spruce,N,Old0
68.75,66.3169535,21,spruce,N,Old0
6.25,6.062499835,21,spruce,N,Old0
31.25,42.57572666,21,spruce,N,Old0
100,141.6938319,21,spruce,N,Old0
131.25,162.9411328,21,spruce,N,Old0
125,159.4233028,21,spruce,N,Old0
43.75,53.42861474,21,spruce,N,Old0
68.75,58.70992228,21,spruce,N,Old0
6.25,5.36708753,21,spruce,N,Old0
131.25,113.829045,22,spruce,N,Old0
81.25,79.14914,22,spruce,N,Old0
87.5,86.19894215,22,spruce,N,Old0
112.5,111.2695296,22,spruce,N,Old0
75,74.28302604,22,spruce,N,Old0
87.5,87.12046738,22,spruce,N,Old0
31.25,31.20109639,22,spruce,N,Old0
25,24.92890503,22,spruce,N,Old0
6.25,6.249999826,22,spruce,N,Old0
87.5,113.829045,22,spruce,N,Old0
50,63.95114761,22,spruce,N,Old0
31.25,69.64726684,22,spruce,N,Old0
56.25,89.9038715,22,spruce,N,Old0
25,60.01941099,22,spruce,N,Old0
37.5,70.39184342,22,spruce,N,Old0
6.25,25.20995074,22,spruce,N,Old0
18.75,20.1421277,22,spruce,N,Old0
87.5,69.59297378,23,spruce,N,Old0
131.25,109.8501678,23,spruce,N,Old0
137.5,116.0496091,23,spruce,N,Old0
131.25,111.4298005,23,spruce,N,Old0
131.25,111.7715531,23,spruce,N,Old0
62.5,53.47465516,23,spruce,N,Old0
50,42.82067073,23,spruce,N,Old0
37.5,32.10078844,23,spruce,N,Old0
12.5,10.73401914,23,spruce,N,Old0
6.25,5.36708753,23,spruce,N,Old0
68.75,67.50518461,23,spruce,N,Old0
106.25,97.24956398,23,spruce,N,Old0
112.5,102.7378848,23,spruce,N,Old0
118.75,98.64800143,23,spruce,N,Old0
131.25,98.95055264,23,spruce,N,Old0
62.5,47.34072786,23,spruce,N,Old0
43.75,37.90883202,23,spruce,N,Old0
37.5,28.41859728,23,spruce,N,Old0
12.5,9.502749993,23,spruce,N,Old0
6.25,4.751444014,23,spruce,N,Old0
56.25,67.50518461,23,spruce,N,Old0
81.25,86.09434001,23,spruce,N,Old0
43.75,90.95311098,23,spruce,N,Old0
56.25,87.33236663,23,spruce,N,Old0
75,87.60021304,23,spruce,N,Old0
18.75,41.91040611,23,spruce,N,Old0
25,33.56041652,23,spruce,N,Old0
18.75,25.15877991,23,spruce,N,Old0
12.5,8.412716268,23,spruce,N,Old0
6.25,4.206419234,23,spruce,N,Old0
100,93.87572782,24,spruce,N,Old0
24,23.97518472,24,spruce,N,Old0
60,59.63361914,24,spruce,N,Old0
36,35.94079813,24,spruce,N,Old0
28,27.8954989,24,spruce,N,Old0
28,27.89229226,24,spruce,N,Old0
100,93.87572782,24,spruce,N,Old0
24,23.97518472,24,spruce,N,Old0
60,59.63361914,24,spruce,N,Old0
36,35.94079813,24,spruce,N,Old0
28,27.8954989,24,spruce,N,Old0
28,27.89229226,24,spruce,N,Old0
96,93.87572782,24,spruce,N,Old0
24,23.97518472,24,spruce,N,Old0
60,59.63361914,24,spruce,N,Old0
32,35.94079813,24,spruce,N,Old0
24,27.8954989,24,spruce,N,Old0
28,27.89229226,24,spruce,N,Old0
511.1111111,465.4598969,25,spruce,N,Old0
277.7777778,265.2121446,25,spruce,N,Old0
222.2222222,219.8108662,25,spruce,N,Old0
122.2222222,121.2069601,25,spruce,N,Old0
